config,group,case_count,hit_at_1,hit_at_3,hit_at_5,hit_at_10,mrr,recall_at_1,recall_at_3,recall_at_5,recall_at_10,precision_at_1,precision_at_3,precision_at_5,precision_at_10,ragas_id_context_precision,ragas_id_context_recall,mean_latency_ms,p95_latency_ms
e5_large,diagnostic:temporal,18,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6759259259259259,0.4166666666666667,0.8333333333333334,0.8611111111111112,0.8888888888888888,0.5,0.37037037037037035,0.23333333333333334,0.12222222222222223,0.12222222222222223,0.8888888888888888,199.51321666667354,281.2895350000872
e5_large,question_type:adverse_reaction,8,0.875,1.0,1.0,1.0,0.9375,0.4375,0.875,1.0,1.0,0.875,0.5833333333333333,0.4,0.2,0.2,1.0,230.1982125001132,348.9260549999926
e5_large,question_type:fact_specific,10,0.5,0.6,0.7,0.9,0.5953968253968254,0.4,0.6,0.7,0.9,0.5,0.26666666666666666,0.18,0.11000000000000001,0.11000000000000001,0.9,214.94318000013664,272.6427600002353
e5_large,question_type:monitoring,2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.2,0.1,0.1,1.0,171.3003499999104,197.9299550000178
e5_large,question_type:negative_out_of_scope,0,,,,,,,,,,,,,,,,162.43485454527797,209.3018999994456
e5_large,question_type:paraphrase,6,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.625,0.5,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.2222222222222222,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.8333333333333334,193.20853333374544,211.58152500061078
e5_large,question_type:preparation,10,0.7,0.7,0.8,1.0,0.7491666666666666,0.6,0.65,0.8,1.0,0.7,0.26666666666666666,0.2,0.12000000000000002,0.12000000000000002,1.0,209.61826000020665,304.8573949998626
e5_large,question_type:procedure,6,0.5,1.0,1.0,1.0,0.7222222222222222,0.19047619047619047,0.6309523809523809,0.7619047619047619,0.8095238095238094,0.5,0.38888888888888884,0.3333333333333333,0.20000000000000004,0.20000000000000004,0.8095238095238094,186.21545714319967,225.26172000061706
e5_large,question_type:product_specific,18,0.5555555555555556,0.8333333333333334,0.8888888888888888,0.9444444444444444,0.6990740740740741,0.4444444444444444,0.75,0.8055555555555556,0.8888888888888888,0.5555555555555556,0.3333333333333333,0.21111111111111114,0.12222222222222223,0.12222222222222223,0.8888888888888888,174.5574444443668,227.50807500015063
e5_large,question_type:temporal,18,0.5,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.6759259259259259,0.4166666666666667,0.8333333333333334,0.8611111111111112,0.8888888888888888,0.5,0.37037037037037035,0.23333333333333334,0.12222222222222223,0.12222222222222223,0.8888888888888888,199.51321666667354,281.2895350000872
no_reranker,diagnostic:colloquial,15,0.5333333333333333,0.8,0.9333333333333333,0.9333333333333333,0.6855555555555556,0.43333333333333335,0.6666666666666666,0.9,0.9333333333333333,0.5333333333333333,0.26666666666666666,0.24000000000000002,0.12666666666666668,0.12666666666666668,0.9333333333333333,201.71116666691282,285.6510100005835
no_reranker,diagnostic:exact_medical_or_product_term,15,0.4666666666666667,0.7333333333333333,0.8666666666666667,0.8666666666666667,0.6077777777777779,0.4,0.6333333333333333,0.7666666666666667,0.8666666666666667,0.4666666666666667,0.24444444444444444,0.18666666666666668,0.11333333333333334,0.11333333333333334,0.8666666666666667,180.96303999979378,243.12733999977348
no_reranker,diagnostic:long_natural_language,3,0.3333333333333333,1.0,1.0,1.0,0.611111111111111,0.047619047619047616,0.7142857142857143,0.7619047619047619,0.7619047619047619,0.3333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.13333333333333333,0.7619047619047619,167.00143333340142,210.09824000084336
no_reranker,diagnostic:numeric_or_time,11,0.6363636363636364,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.7272727272727273,0.5,0.6818181818181818,0.7272727272727273,0.8181818181818182,0.6363636363636364,0.2727272727272727,0.18181818181818182,0.10909090909090911,0.10909090909090911,0.8181818181818182,179.00583636326866,256.43894999984695
no_reranker,diagnostic:paraphrase,6,0.5,0.5,0.8333333333333334,0.8333333333333334,0.5750000000000001,0.5,0.5,0.8333333333333334,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.08333333333333333,0.8333333333333334,194.65295000069696,212.5957000012022
no_reranker,diagnostic:procedure,6,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.047619047619047616,0.5714285714285714,0.7023809523809524,0.8333333333333334,0.3333333333333333,0.38888888888888884,0.3333333333333333,0.21666666666666667,0.21666666666666667,0.8333333333333334,187.39257142884267,226.78061000069647
